unidade,categoria,ano_mes,faturamento_categoria,percentual_perda,valor_perda,meta_percentual
U013,Padaria,2024-04,491212.44,5.82,28588.56,2.0
U013,Padaria,2024-05,378972.13,4.51,17091.64,2.0
U013,Padaria,2024-06,488994.92,5.72,27970.51,2.0
U013,Padaria,2024-07,407403.04,4.35,17722.03,2.0
U013,Padaria,2024-08,405449.05,4.69,19015.56,2.0
U013,Padaria,2024-09,425851.16,4.34,18481.94,2.0
U013,Padaria,2024-10,371354.62,3.94,14631.37,2.0
U013,Padaria,2024-11,385173.38,3.54,13635.14,2.0
U013,Padaria,2024-12,444521.1,3.37,14980.36,2.0
U013,Padaria,2025-01,398093.63,3.86,15366.41,2.0
U013,Padaria,2025-02,457984.9,3.74,17128.64,2.0
U013,Padaria,2025-03,427516.04,3.08,13167.49,2.0
U013,Padaria,2025-04,483724.78,2.75,13302.43,2.0
U013,Padaria,2025-05,370875.03,2.88,10681.2,2.0
U013,Padaria,2025-06,453338.46,2.35,10653.45,2.0
U013,Frios e Laticínios,2023-06,456472.79,5.79,26429.77,2.0
U013,Frios e Laticínios,2023-07,466776.65,5.36,25019.23,2.0
U013,Frios e Laticínios,2023-08,376398.36,6.19,23299.06,2.0
U013,Frios e Laticínios,2023-09,388880.95,5.66,22010.66,2.0
U013,Frios e Laticínios,2023-10,467658.67,5.68,26563.01,2.0
U013,Frios e Laticínios,2023-11,394017.0,5.64,22222.56,2.0
U013,Frios e Laticínios,2023-12,449587.05,4.41,19826.79,2.0
U013,Frios e Laticínios,2024-01,382055.35,4.96,18949.95,2.0
U013,Frios e Laticínios,2024-02,439177.87,4.27,18752.9,2.0
U013,Frios e Laticínios,2024-03,445794.94,4.0,17831.8,2.0
U013,Frios e Laticínios,2024-04,397525.65,4.03,16020.28,2.0
U013,Frios e Laticínios,2024-05,432833.84,4.12,17832.75,2.0
U013,Frios e Laticínios,2024-06,368259.18,4.32,15908.8,2.0
U013,Frios e Laticínios,2024-07,392697.31,4.15,16296.94,2.0
U013,Frios e Laticínios,2024-08,446544.85,3.49,15584.42,2.0
U013,Frios e Laticínios,2024-09,443321.13,3.77,16713.21,2.0
U013,Frios e Laticínios,2024-10,390596.27,3.81,14881.72,2.0
U013,Frios e Laticínios,2024-11,449466.4,3.05,13708.73,2.0
U013,Frios e Laticínios,2024-12,384515.91,2.85,10958.7,2.0
U013,Frios e Laticínios,2025-01,463455.92,2.67,12374.27,2.0
U013,Frios e Laticínios,2025-02,456378.85,3.02,13782.64,2.0
U013,Frios e Laticínios,2025-03,466417.46,2.94,13712.67,2.0
U013,Frios e Laticínios,2025-04,404844.22,2.29,9270.93,2.0
U013,Frios e Laticínios,2025-05,371441.55,2.41,8951.74,2.0
U013,Frios e Laticínios,2025-06,375746.19,2.17,8153.69,2.0
U013,Mercearia,2023-06,430338.2,1.73,7444.85,2.0
U013,Mercearia,2023-07,484071.32,1.74,8422.84,2.0
U013,Mercearia,2023-08,423654.29,2.11,8939.11,2.0
U013,Mercearia,2023-09,379660.91,1.67,6340.34,2.0
U013,Mercearia,2023-10,431309.27,1.79,7720.44,2.0
U013,Mercearia,2023-11,456384.29,1.66,7575.98,2.0
U013,Mercearia,2023-12,463983.61,1.69,7841.32,2.0
U013,Mercearia,2024-01,373292.63,1.43,5338.08,2.0
U013,Mercearia,2024-02,426453.56,1.51,6439.45,2.0
U013,Mercearia,2024-03,450239.75,1.4,6303.36,2.0
U013,Mercearia,2024-04,405202.36,1.34,5429.71,2.0
U013,Mercearia,2024-05,455871.76,1.39,6336.62,2.0
U013,Mercearia,2024-06,412071.85,1.46,6016.25,2.0
U013,Mercearia,2024-07,483544.62,1.28,6189.37,2.0
U013,Mercearia,2024-08,443838.61,1.4,6213.74,2.0
U013,Mercearia,2024-09,422879.25,1.05,4440.23,2.0
U013,Mercearia,2024-10,400104.53,1.18,4721.23,2.0
U013,Mercearia,2024-11,490434.26,0.93,4561.04,2.0
U013,Mercearia,2024-12,380865.26,1.15,4379.95,2.0
U013,Mercearia,2025-01,443915.91,0.96,4261.59,2.0
U013,Mercearia,2025-02,373097.99,0.86,3208.64,2.0
U013,Mercearia,2025-03,463383.75,0.93,4309.47,2.0
U013,Mercearia,2025-04,375304.37,0.79,2964.9,2.0
U013,Mercearia,2025-05,376376.71,0.73,2747.55,2.0
U013,Mercearia,2025-06,370871.94,0.8,2966.98,2.0
U013,Bebidas,2023-06,463018.98,1.4,6482.27,2.0
U013,Bebidas,2023-07,377984.91,1.3,4913.8,2.0
U013,Bebidas,2023-08,385369.19,1.24,4778.58,2.0
U013,Bebidas,2023-09,471397.53,1.39,6552.43,2.0
U013,Bebidas,2023-10,386616.41,1.2,4639.4,2.0
U013,Bebidas,2023-11,419029.45,1.4,5866.41,2.0
U013,Bebidas,2023-12,380134.64,1.2,4561.62,2.0
U013,Bebidas,2024-01,489224.95,1.12,5479.32,2.0
U013,Bebidas,2024-02,397658.86,1.04,4135.65,2.0
U013,Bebidas,2024-03,478938.79,1.22,5843.05,2.0
U013,Bebidas,2024-04,425070.28,1.23,5228.36,2.0
U013,Bebidas,2024-05,441949.48,1.2,5303.39,2.0
U013,Bebidas,2024-06,424101.33,0.95,4028.96,2.0
U013,Bebidas,2024-07,458656.2,1.03,4724.16,2.0
U013,Bebidas,2024-08,389184.63,0.83,3230.23,2.0
U013,Bebidas,2024-09,378042.88,1.01,3818.23,2.0
U013,Bebidas,2024-10,407852.25,0.93,3793.03,2.0
U013,Bebidas,2024-11,397091.65,0.75,2978.19,2.0
U013,Bebidas,2024-12,491644.57,0.76,3736.5,2.0
U013,Bebidas,2025-01,474153.59,0.65,3082.0,2.0
U013,Bebidas,2025-02,386504.22,0.65,2512.28,2.0
U013,Bebidas,2025-03,408205.67,0.69,2816.62,2.0
U013,Bebidas,2025-04,418082.43,0.55,2299.45,2.0
U013,Bebidas,2025-05,475250.38,0.62,2946.55,2.0
U013,Bebidas,2025-06,365624.83,0.54,1974.37,2.0
U013,Congelados,2023-06,442267.71,3.24,14329.47,2.0
U013,Congelados,2023-07,486688.3,3.27,15914.71,2.0
U013,Congelados,2023-08,473377.7,2.69,12733.86,2.0
U013,Congelados,2023-09,398482.71,3.02,12034.18,2.0
U013,Congelados,2023-10,412454.91,2.57,10600.09,2.0
U013,Congelados,2023-11,412916.96,2.48,10240.34,2.0
U013,Congelados,2023-12,393489.8,2.22,8735.47,2.0
U013,Congelados,2024-01,417073.55,2.73,11386.11,2.0
U013,Congelados,2024-02,478366.05,2.45,11719.97,2.0
U013,Congelados,2024-03,395705.02,2.44,9655.2,2.0
U013,Congelados,2024-04,467679.69,2.46,11504.92,2.0
U013,Congelados,2024-05,457893.74,2.42,11081.03,2.0
U013,Congelados,2024-06,468816.21,2.18,10220.19,2.0
U013,Congelados,2024-07,448619.86,1.8,8075.16,2.0
U013,Congelados,2024-08,472247.46,1.8,8500.45,2.0
U013,Congelados,2024-09,433601.56,1.59,6894.26,2.0
U013,Congelados,2024-10,469792.72,1.62,7610.64,2.0
U013,Congelados,2024-11,472782.44,1.54,7280.85,2.0
U013,Congelados,2024-12,477279.65,1.7,8113.75,2.0
U013,Congelados,2025-01,484917.95,1.3,6303.93,2.0
U013,Congelados,2025-02,451320.0,1.48,6679.54,2.0
U013,Congelados,2025-03,370457.26,1.35,5001.17,2.0
U013,Congelados,2025-04,434713.2,1.35,5868.63,2.0
U013,Congelados,2025-05,407911.65,1.12,4568.61,2.0
U013,Congelados,2025-06,464858.98,1.14,5299.39,2.0
U014,Hortifruti,2023-06,156726.5,10.0,15672.65,2.0
U014,Hortifruti,2023-07,158537.73,8.34,13222.05,2.0
U014,Hortifruti,2023-08,162538.42,7.49,12174.13,2.0
U014,Hortifruti,2023-09,186679.62,7.09,13235.59,2.0
U014,Hortifruti,2023-10,149347.9,7.37,11006.94,2.0
U014,Hortifruti,2023-11,183828.31,6.77,12445.18,2.0
U014,Hortifruti,2023-12,169477.79,6.86,11626.18,2.0
U014,Hortifruti,2024-01,186980.53,7.08,13238.22,2.0
U014,Hortifruti,2024-02,161651.07,8.01,12948.25,2.0
U014,Hortifruti,2024-03,191729.18,7.08,13574.43,2.0
U014,Hortifruti,2024-04,191982.75,6.5,12478.88,2.0
U014,Hortifruti,2024-05,161735.53,6.76,10933.32,2.0
U014,Hortifruti,2024-06,175196.65,6.76,11843.29,2.0
U014,Hortifruti,2024-07,175927.92,5.14,9042.7,2.0
U014,Hortifruti,2024-08,172381.8,6.14,10584.24,2.0
U014,Hortifruti,2024-09,167129.85,5.32,8891.31,2.0
U014,Hortifruti,2024-10,179941.86,5.68,10220.7,2.0
U014,Hortifruti,2024-11,164350.06,4.43,7280.71,2.0
U014,Hortifruti,2024-12,195016.95,4.42,8619.75,2.0
U014,Hortifruti,2025-01,152135.53,4.63,7043.88,2.0
U014,Hortifruti,2025-02,147508.38,4.64,6844.39,2.0
U014,Hortifruti,2025-03,167950.07,3.99,6701.21,2.0
U014,Hortifruti,2025-04,167793.44,3.87,6493.61,2.0
U014,Hortifruti,2025-05,172646.41,2.98,5144.86,2.0
U014,Hortifruti,2025-06,186284.69,3.45,6426.82,2.0
U014,Açougue,2023-06,157148.29,6.22,9774.62,2.0
U014,Açougue,2023-07,186945.81,6.79,12693.62,2.0
U014,Açougue,2023-08,191131.37,5.63,10760.7,2.0
U014,Açougue,2023-09,168006.93,6.85,11508.47,2.0
U014,Açougue,2023-10,182221.1,5.59,10186.16,2.0
U014,Açougue,2023-11,156088.66,6.34,9896.02,2.0
U014,Açougue,2023-12,162636.13,5.12,8326.97,2.0
U014,Açougue,2024-01,155321.93,5.63,8744.62,2.0
U014,Açougue,2024-02,171444.43,5.16,8846.53,2.0
U014,Açougue,2024-03,153081.67,5.16,7899.01,2.0
U014,Açougue,2024-04,197140.81,5.39,10625.89,2.0
U014,Açougue,2024-05,186610.92,4.65,8677.41,2.0
U014,Açougue,2024-06,192524.22,3.97,7643.21,2.0
U014,Açougue,2024-07,184775.6,4.28,7908.4,2.0
U014,Açougue,2024-08,164316.63,4.48,7361.39,2.0
U014,Açougue,2024-09,156380.27,4.35,6802.54,2.0
U014,Açougue,2024-10,171552.15,3.16,5421.05,2.0
U014,Açougue,2024-11,192023.26,3.93,7546.51,2.0
U014,Açougue,2024-12,171983.89,3.79,6518.19,2.0
U014,Açougue,2025-01,174512.47,3.56,6212.64,2.0
U014,Açougue,2025-02,178169.37,2.66,4739.31,2.0
U014,Açougue,2025-03,167512.31,3.06,5125.88,2.0
U014,Açougue,2025-04,159041.63,2.71,4310.03,2.0
U014,Açougue,2025-05,167328.22,2.29,3831.82,2.0
U014,Açougue,2025-06,169797.74,2.28,3871.39,2.0
U014,Padaria,2023-06,146005.96,6.58,9607.19,2.0
U014,Padaria,2023-07,182583.61,6.95,12689.56,2.0
U014,Padaria,2023-08,157905.61,7.62,12032.41,2.0
U014,Padaria,2023-09,172286.39,6.39,11009.1,2.0
U014,Padaria,2023-10,176721.68,6.04,10673.99,2.0
U014,Padaria,2023-11,156102.7,7.27,11348.67,2.0
U014,Padaria,2023-12,182783.57,6.44,11771.26,2.0
U014,Padaria,2024-01,182335.86,6.53,11906.53,2.0
U014,Padaria,2024-02,159730.54,6.25,9983.16,2.0
U014,Padaria,2024-03,193290.66,6.25,12080.67,2.0
U014,Padaria,2024-04,194269.4,4.73,9188.94,2.0
U014,Padaria,2024-05,150154.56,5.17,7762.99,2.0
U014,Padaria,2024-06,186695.86,4.41,8233.29,2.0
U014,Padaria,2024-07,153022.67,5.12,7834.76,2.0
U014,Padaria,2024-08,178562.19,4.6,8213.86,2.0
U014,Padaria,2024-09,162996.71,5.12,8345.43,2.0
U014,Padaria,2024-10,158320.32,4.59,7266.9,2.0
U014,Padaria,2024-11,154005.96,3.68,5667.42,2.0
U014,Padaria,2024-12,177507.96,3.74,6638.8,2.0
U014,Padaria,2025-01,154042.0,3.43,5283.64,2.0
U014,Padaria,2025-02,150084.89,3.15,4727.67,2.0
U014,Padaria,2025-03,161954.91,2.94,4761.47,2.0
U014,Padaria,2025-04,155156.52,3.04,4716.76,2.0
U014,Padaria,2025-05,168333.9,2.81,4730.18,2.0
U014,Padaria,2025-06,170721.35,3.0,5121.64,2.0
U014,Frios e Laticínios,2023-06,169959.12,6.8,11557.22,2.0
U014,Frios e Laticínios,2023-07,176158.33,5.31,9354.01,2.0
U014,Frios e Laticínios,2023-08,154415.5,5.07,7828.87,2.0
U014,Frios e Laticínios,2023-09,181783.22,4.81,8743.77,2.0
U014,Frios e Laticínios,2023-10,166460.38,6.1,10154.08,2.0
U014,Frios e Laticínios,2023-11,167580.0,4.96,8311.97,2.0
U014,Frios e Laticínios,2023-12,181236.07,4.8,8699.33,2.0
U014,Frios e Laticínios,2024-01,153548.22,4.7,7216.77,2.0
U014,Frios e Laticínios,2024-02,175160.85,5.21,9125.88,2.0
U014,Frios e Laticínios,2024-03,189402.8,3.87,7329.89,2.0
U014,Frios e Laticínios,2024-04,163944.29,4.67,7656.2,2.0
U014,Frios e Laticínios,2024-05,193040.33,4.38,8455.17,2.0
U014,Frios e Laticínios,2024-06,167960.5,3.93,6600.85,2.0
U014,Frios e Laticínios,2024-07,174217.04,3.65,6358.92,2.0
U014,Frios e Laticínios,2024-08,183516.89,3.91,7175.51,2.0
U014,Frios e Laticínios,2024-09,153187.71,4.04,6188.78,2.0
U014,Frios e Laticínios,2024-10,189509.57,3.26,6178.01,2.0
U014,Frios e Laticínios,2024-11,176058.42,3.52,6197.26,2.0
U014,Frios e Laticínios,2024-12,163203.03,3.24,5287.78,2.0
U014,Frios e Laticínios,2025-01,173968.62,3.3,5740.96,2.0
U014,Frios e Laticínios,2025-02,155095.5,2.67,4141.05,2.0
U014,Frios e Laticínios,2025-03,191872.73,2.29,4393.89,2.0
U014,Frios e Laticínios,2025-04,147089.96,2.64,3883.17,2.0
U014,Frios e Laticínios,2025-05,170380.49,2.14,3646.14,2.0
U014,Frios e Laticínios,2025-06,164405.86,2.1,3452.52,2.0
U014,Mercearia,2023-06,163706.02,2.24,3667.01,2.0
U014,Mercearia,2023-07,193511.38,1.96,3792.82,2.0
U014,Mercearia,2023-08,170241.29,1.97,3353.75,2.0
U014,Mercearia,2023-09,165623.28,1.75,2898.41,2.0
U014,Mercearia,2023-10,186135.23,1.84,3424.89,2.0
U014,Mercearia,2023-11,164767.79,1.6,2636.28,2.0
U014,Mercearia,2023-12,164375.63,1.62,2662.89,2.0
U014,Mercearia,2024-01,173431.33,1.82,3156.45,2.0
U014,Mercearia,2024-02,162807.51,1.46,2376.99,2.0
U014,Mercearia,2024-03,153954.38,1.66,2555.64,2.0
U014,Mercearia,2024-04,146833.32,1.54,2261.23,2.0
U014,Mercearia,2024-05,148773.11,1.27,1889.42,2.0
U014,Mercearia,2024-06,153268.64,1.47,2253.05,2.0
U014,Mercearia,2024-07,148675.98,1.19,1769.24,2.0
U014,Mercearia,2024-08,183432.99,1.15,2109.48,2.0
U014,Mercearia,2024-09,192531.22,1.27,2445.15,2.0
U014,Mercearia,2024-10,174045.98,1.29,2245.19,2.0
U014,Mercearia,2024-11,150321.87,1.22,1833.93,2.0
U014,Mercearia,2024-12,168036.03,1.16,1949.22,2.0
U014,Mercearia,2025-01,184185.43,0.88,1620.83,2.0
U014,Mercearia,2025-02,165553.33,1.02,1688.64,2.0
U014,Mercearia,2025-03,190607.7,0.76,1448.62,2.0
U014,Mercearia,2025-04,176416.73,0.87,1534.83,2.0
U014,Mercearia,2025-05,147673.53,0.86,1269.99,2.0
U014,Mercearia,2025-06,152103.28,0.61,927.83,2.0
U014,Bebidas,2023-06,182140.48,1.28,2331.4,2.0
U014,Bebidas,2023-07,151491.56,1.52,2302.67,2.0
U014,Bebidas,2023-08,155018.95,1.27,1968.74,2.0
U014,Bebidas,2023-09,180299.29,1.42,2560.25,2.0
U014,Bebidas,2023-10,164261.55,1.53,2513.2,2.0
U014,Bebidas,2023-11,168057.77,1.48,2487.25,2.0
U014,Bebidas,2023-12,158741.82,1.22,1936.65,2.0
U014,Bebidas,2024-01,195837.05,1.12,2193.37,2.0
U014,Bebidas,2024-02,182016.25,1.35,2457.22,2.0
U014,Bebidas,2024-03,154966.23,1.02,1580.66,2.0
U014,Bebidas,2024-04,163766.53,0.98,1604.91,2.0
U014,Bebidas,2024-05,148745.25,1.13,1680.82,2.0
U014,Bebidas,2024-06,180722.05,1.02,1843.36,2.0
U014,Bebidas,2024-07,168321.2,0.84,1413.9,2.0
U014,Bebidas,2024-08,175320.93,1.01,1770.74,2.0
U014,Bebidas,2024-09,191042.14,0.88,1681.17,2.0
U014,Bebidas,2024-10,163044.73,0.88,1434.79,2.0
U014,Bebidas,2024-11,194229.76,0.78,1514.99,2.0
U014,Bebidas,2024-12,192762.96,0.85,1638.49,2.0
U014,Bebidas,2025-01,153041.32,0.74,1132.51,2.0
U014,Bebidas,2025-02,165427.64,0.62,1025.65,2.0
U014,Bebidas,2025-03,145950.93,0.68,992.47,2.0
U014,Bebidas,2025-04,186135.51,0.66,1228.49,2.0
U014,Bebidas,2025-05,146002.83,0.57,832.22,2.0
U014,Bebidas,2025-06,167011.05,0.57,951.96,2.0
U014,Congelados,2023-06,175022.44,3.15,5513.21,2.0
U014,Congelados,2023-07,166737.53,3.12,5202.21,2.0
U014,Congelados,2023-08,194854.36,3.23,6293.8,2.0
U014,Congelados,2023-09,177352.96,3.11,5515.68,2.0
U014,Congelados,2023-10,165082.23,2.53,4176.58,2.0
U014,Congelados,2023-11,192194.48,2.41,4631.89,2.0
U014,Congelados,2023-12,186246.81,2.73,5084.54,2.0
U014,Congelados,2024-01,196668.82,2.67,5251.06,2.0
U014,Congelados,2024-02,162082.63,2.48,4019.65,2.0
U014,Congelados,2024-03,159203.47,2.44,3884.56,2.0
U014,Congelados,2024-04,153863.38,2.26,3477.31,2.0
U014,Congelados,2024-05,170849.61,2.33,3980.8,2.0
U014,Congelados,2024-06,193177.51,1.89,3651.05,2.0
U014,Congelados,2024-07,193553.7,1.7,3290.41,2.0
U014,Congelados,2024-08,153381.43,2.01,3082.97,2.0
U014,Congelados,2024-09,175199.71,1.92,3363.83,2.0
U014,Congelados,2024-10,175878.29,1.91,3359.28,2.0
U014,Congelados,2024-11,193715.6,1.58,3060.71,2.0
U014,Congelados,2024-12,185678.45,1.35,2506.66,2.0
U014,Congelados,2025-01,159941.28,1.28,2047.25,2.0
U014,Congelados,2025-02,190522.29,1.22,2324.37,2.0
U014,Congelados,2025-03,183070.78,1.27,2325.0,2.0
U014,Congelados,2025-04,183273.87,1.12,2052.67,2.0
U014,Congelados,2025-05,150732.53,1.18,1778.64,2.0
U014,Congelados,2025-06,182835.64,1.05,1919.77,2.0
U015,Hortifruti,2023-06,269047.29,8.23,22142.59,2.0
U015,Hortifruti,2023-07,247153.85,8.17,20192.47,2.0
U015,Hortifruti,2023-08,291323.37,9.58,27908.78,2.0
U015,Hortifruti,2023-09,251492.74,9.5,23891.81,2.0
U015,Hortifruti,2023-10,280940.53,8.2,23037.12,2.0
U015,Hortifruti,2023-11,253765.24,8.38,21265.53,2.0
U015,Hortifruti,2023-12,249525.49,8.36,20860.33,2.0
U015,Hortifruti,2024-01,255042.53,8.28,21117.52,2.0
U015,Hortifruti,2024-02,276360.02,6.24,17244.87,2.0
U015,Hortifruti,2024-03,270993.65,6.08,16476.41,2.0
U015,Hortifruti,2024-04,294810.58,5.68,16745.24,2.0
U015,Hortifruti,2024-05,275687.02,6.4,17643.97,2.0
U015,Hortifruti,2024-06,267700.62,5.4,14455.83,2.0
U015,Hortifruti,2024-07,237787.92,5.62,13363.68,2.0
U015,Hortifruti,2024-08,221137.22,6.12,13533.6,2.0
U015,Hortifruti,2024-09,225274.24,5.31,11962.06,2.0
U015,Hortifruti,2024-10,287478.04,5.64,16213.76,2.0
U015,Hortifruti,2024-11,254408.7,4.18,10634.28,2.0
U015,Hortifruti,2024-12,274013.74,4.57,12522.43,2.0
U015,Hortifruti,2025-01,245048.85,4.67,11443.78,2.0
U015,Hortifruti,2025-02,232866.31,4.66,10851.57,2.0
U015,Hortifruti,2025-03,281419.24,3.46,9737.11,2.0
U015,Hortifruti,2025-04,232914.88,3.22,7499.86,2.0
U015,Hortifruti,2025-05,244517.83,3.39,8289.15,2.0
U015,Hortifruti,2025-06,290307.45,2.83,8215.7,2.0
U015,Açougue,2023-06,279194.97,6.45,18008.08,2.0
U015,Açougue,2023-07,288972.75,5.85,16904.91,2.0
U015,Açougue,2023-08,288496.54,5.63,16242.36,2.0
U015,Açougue,2023-09,293481.89,6.17,18107.83,2.0
U015,Açougue,2023-10,267234.43,6.27,16755.6,2.0
U015,Açougue,2023-11,284515.73,5.68,16160.49,2.0
U015,Açougue,2023-12,226157.25,5.35,12099.41,2.0
U015,Açougue,2024-01,280717.43,5.92,16618.47,2.0
U015,Açougue,2024-02,276021.72,5.37,14822.37,2.0
U015,Açougue,2024-03,254313.58,4.52,11494.97,2.0
U015,Açougue,2024-04,292782.66,5.2,15224.7,2.0
U015,Açougue,2024-05,230952.68,5.14,11870.97,2.0
U015,Açougue,2024-06,261317.5,4.63,12099.0,2.0
U015,Açougue,2024-07,231511.77,4.09,9468.83,2.0
U015,Açougue,2024-08,254849.98,3.6,9174.6,2.0
U015,Açougue,2024-09,239233.8,3.85,9210.5,2.0
U015,Açougue,2024-10,261311.25,3.54,9250.42,2.0
U015,Açougue,2024-11,264037.9,3.78,9980.63,2.0
U015,Açougue,2024-12,286926.02,2.99,8579.09,2.0
U015,Açougue,2025-01,292611.42,3.03,8866.13,2.0
U015,Açougue,2025-02,229397.54,3.41,7822.46,2.0
U015,Açougue,2025-03,293154.35,2.87,8413.53,2.0
U015,Açougue,2025-04,260805.73,2.54,6624.47,2.0
U015,Açougue,2025-05,220782.63,2.31,5100.08,2.0
U015,Açougue,2025-06,228136.64,2.07,4722.43,2.0
U015,Padaria,2023-06,267131.34,7.01,18725.91,2.0
U015,Padaria,2023-07,291720.55,7.43,21674.84,2.0
U015,Padaria,2023-08,246521.86,7.49,18464.49,2.0
U015,Padaria,2023-09,267481.5,7.82,20917.05,2.0
U015,Padaria,2023-10,285112.22,6.77,19302.1,2.0
U015,Padaria,2023-11,246369.51,6.81,16777.76,2.0
U015,Padaria,2023-12,241735.98,6.48,15664.49,2.0
U015,Padaria,2024-01,237410.93,6.93,16452.58,2.0
U015,Padaria,2024-02,223537.76,6.71,14999.38,2.0
U015,Padaria,2024-03,261243.78,4.84,12644.2,2.0
U015,Padaria,2024-04,257718.62,4.99,12860.16,2.0
U015,Padaria,2024-05,283127.35,4.66,13193.73,2.0
U015,Padaria,2024-06,271355.34,5.32,14436.1,2.0
U015,Padaria,2024-07,295106.24,5.48,16171.82,2.0
U015,Padaria,2024-08,273589.28,4.91,13433.23,2.0
U015,Padaria,2024-09,222370.0,3.79,8427.82,2.0
U015,Padaria,2024-10,293327.87,4.16,12202.44,2.0
U015,Padaria,2024-11,262425.13,3.82,10024.64,2.0
U015,Padaria,2024-12,250642.93,3.28,8221.09,2.0
U015,Padaria,2025-01,264047.54,4.08,10773.14,2.0
U015,Padaria,2025-02,219579.58,3.77,8278.15,2.0
U015,Padaria,2025-03,232398.51,2.95,6855.76,2.0
U015,Padaria,2025-04,226413.47,3.33,7539.57,2.0
U015,Padaria,2025-05,239203.45,3.19,7630.59,2.0
U015,Padaria,2025-06,258343.35,2.92,7543.63,2.0
U015,Frios e Laticínios,2023-06,293122.7,5.68,16649.37,2.0
U015,Frios e Laticínios,2023-07,272373.0,5.67,15443.55,2.0
U015,Frios e Laticínios,2023-08,282631.76,4.94,13962.01,2.0
U015,Frios e Laticínios,2023-09,227095.89,6.31,14329.75,2.0
U015,Frios e Laticínios,2023-10,239431.16,5.75,13767.29,2.0
U015,Frios e Laticínios,2023-11,246668.95,4.64,11445.44,2.0
U015,Frios e Laticínios,2023-12,292131.18,5.27,15395.31,2.0
U015,Frios e Laticínios,2024-01,295219.13,5.58,16473.23,2.0
U015,Frios e Laticínios,2024-02,268979.43,4.87,13099.3,2.0
U015,Frios e Laticínios,2024-03,274582.31,4.08,11202.96,2.0
U015,Frios e Laticínios,2024-04,246265.68,4.44,10934.2,2.0
U015,Frios e Laticínios,2024-05,238248.2,4.72,11245.32,2.0
U015,Frios e Laticínios,2024-06,230772.76,3.61,8330.9,2.0
U015,Frios e Laticínios,2024-07,263972.55,3.48,9186.24,2.0
U015,Frios e Laticínios,2024-08,230917.02,4.06,9375.23,2.0
U015,Frios e Laticínios,2024-09,262884.86,3.57,9384.99,2.0
U015,Frios e Laticínios,2024-10,250408.15,3.46,8664.12,2.0
U015,Frios e Laticínios,2024-11,219737.71,3.28,7207.4,2.0
U015,Frios e Laticínios,2024-12,251176.85,2.67,6706.42,2.0
U015,Frios e Laticínios,2025-01,276955.66,2.68,7422.41,2.0
U015,Frios e Laticínios,2025-02,282135.12,2.54,7166.23,2.0
U015,Frios e Laticínios,2025-03,225713.56,2.39,5394.55,2.0
U015,Frios e Laticínios,2025-04,248466.1,2.41,5988.03,2.0
U015,Frios e Laticínios,2025-05,277594.32,2.15,5968.28,2.0
U015,Frios e Laticínios,2025-06,270257.62,1.93,5215.97,2.0
U015,Mercearia,2023-06,253488.28,2.2,5576.74,2.0
U015,Mercearia,2023-07,289824.04,1.95,5651.57,2.0
U015,Mercearia,2023-08,232527.71,1.95,4534.29,2.0
U015,Mercearia,2023-09,224909.97,1.6,3598.56,2.0
U015,Mercearia,2023-10,225425.42,1.69,3809.69,2.0
U015,Mercearia,2023-11,251248.44,1.81,4547.6,2.0
U015,Mercearia,2023-12,258081.34,1.58,4077.69,2.0
U015,Mercearia,2024-01,237423.88,1.83,4344.86,2.0
U015,Mercearia,2024-02,242126.55,1.4,3389.77,2.0
U015,Mercearia,2024-03,288764.37,1.43,4129.33,2.0
U015,Mercearia,2024-04,251653.54,1.55,3900.63,2.0
U015,Mercearia,2024-05,222074.95,1.26,2798.14,2.0
U015,Mercearia,2024-06,283949.66,1.2,3407.4,2.0
U015,Mercearia,2024-07,230650.8,1.35,3113.79,2.0
U015,Mercearia,2024-08,223075.59,1.29,2877.68,2.0
U015,Mercearia,2024-09,244440.87,1.19,2908.85,2.0
U015,Mercearia,2024-10,275849.76,1.0,2758.5,2.0
U015,Mercearia,2024-11,257963.59,1.15,2966.58,2.0
U015,Mercearia,2024-12,270225.95,0.92,2486.08,2.0
U015,Mercearia,2025-01,269580.48,0.95,2561.01,2.0
U015,Mercearia,2025-02,288200.67,0.8,2305.61,2.0
U015,Mercearia,2025-03,235753.07,0.73,1721.0,2.0
U015,Mercearia,2025-04,233875.36,0.78,1824.23,2.0
U015,Mercearia,2025-05,271602.27,0.66,1792.57,2.0
U015,Mercearia,2025-06,244411.86,0.8,1955.29,2.0
U015,Bebidas,2023-06,270308.41,1.39,3757.29,2.0
U015,Bebidas,2023-07,249486.96,1.34,3343.13,2.0
U015,Bebidas,2023-08,251797.57,1.5,3776.96,2.0
U015,Bebidas,2023-09,224006.63,1.24,2777.68,2.0
U015,Bebidas,2023-10,294989.7,1.35,3982.36,2.0
U015,Bebidas,2023-11,226276.45,1.46,3303.64,2.0
U015,Bebidas,2023-12,256251.31,1.26,3228.77,2.0
U015,Bebidas,2024-01,270243.61,1.1,2972.68,2.0
U015,Bebidas,2024-02,280962.46,1.17,3287.26,2.0
U015,Bebidas,2024-03,290614.43,1.06,3080.51,2.0
U015,Bebidas,2024-04,255099.59,1.2,3061.2,2.0
U015,Bebidas,2024-05,255883.58,0.94,2405.31,2.0
U015,Bebidas,2024-06,271469.26,0.9,2443.22,2.0
U015,Bebidas,2024-07,263170.91,1.03,2710.66,2.0
U015,Bebidas,2024-08,222060.29,1.06,2353.84,2.0
